;pedido;refs;desc;unid;nat;valor_ab;valor_prod;valor_un;quantidade_a;quantidadef;quantidad_s;emissao;entrega;oc_pedido;urls;lote_pedidos;loja_responsavel;status_pedidos;tipo_pedidos;totais;datas_entrega;datas;cliente_pedidos;pedido_oc;referencias_pedidos
0;232209;B1521.1937;BASE EDITAVEL 1052 X 324 X 15 BRA;M2;610100;37.38;37.38;37.38;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
1;232209;B1521.1898;BASE EDITAVEL 1062 X 324 X 15 BRA;M2;610100;37.67;37.67;37.67;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
2;232209;B1521.1898;BASE EDITAVEL 1062 X 324 X 15 BRA;M2;610100;37.67;37.67;37.67;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
3;232209;B1521.1473;BASE EDITAVEL 437 X 324 X 15 BRA;M2;610100;19.75;19.75;19.75;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
4;232209;B1521.1473;BASE EDITAVEL 437 X 324 X 15 BRA;M2;610100;19.75;19.75;19.75;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
5;232209;B1521.1498;BASE EDITAVEL 734 X 324 X 15 BRA;M2;610100;28.26;28.26;28.26;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
6;232209;B1521.1498;BASE EDITAVEL 734 X 324 X 15 BRA;M2;610100;28.26;28.26;28.26;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
7;232209;B1519.0228;BASE EDITAVEL 734 X 500 X 15 BRA;M2;610100;33.49;33.49;33.49;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
8;232209;L15108.0182;LAT EDITAVEL DIR INF 660 X 324 X 15 BRA;M2;610100;22.49;22.49;22.49;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
9;232209;L1598.0297;LAT EDITAVEL DIR INF 780 X 500 X 15 BRA;M2;610100;34.90;34.90;34.90;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
10;232209;L1596.0348;LAT EDITAVEL DIR INF 780 X 570 X 15 BRA;M2;610100;38.50;38.50;38.50;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
11;232209;L15109.0182;LAT EDITAVEL ESQ INF 660 X 324 X 15 BRA;M2;610100;22.49;22.49;22.49;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
12;232209;L1599.0299;LAT EDITAVEL ESQ INF 780 X 500 X 15 BRA;M2;610100;34.90;34.90;34.90;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
13;232209;L1597.0349;LAT EDITAVEL ESQ INF 780 X 570 X 15 BRA;M2;610100;38.50;38.50;38.50;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
14;232209;R1505.1825;TRAVESSA EDITAVEL 1052 X 80 X 15 BRA;UN;610100;20.05;20.05;20.05;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
15;232209;R1505.1825;TRAVESSA EDITAVEL 1052 X 80 X 15 BRA;UN;610100;20.05;20.05;20.05;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
16;232209;R1505.1778;TRAVESSA EDITAVEL 734 X 80 X 15 BRA;UN;610100;16.03;16.03;16.03;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
17;232209;R1505.1778;TRAVESSA EDITAVEL 734 X 80 X 15 BRA;UN;610100;16.03;16.03;16.03;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
18;232209;204749;ARMARIO 1100 X 660 X 324 MDF BRA (E);UN;610100;90.07;90.07;90.07;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
19;232209;200079;ARMARIO 800 X 660 X 324 MDF BRA (E);UN;610100;148.92;148.92;74.46;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
20;232209;203782;CORPO GAV 444 X 100 X 300 MDF BRA (E);UN;610100;24.22;24.22;24.22;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
21;232209;202743;CONJ 2 LAT SUP 330 X 324 X 15 MDF BRA (E);UN;610100;21.53;21.53;21.53;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
22;232209;202745;CONJ 2 LAT SUP 660 X 324 X 15 MDF BRA (E);UN;610100;71.15;71.15;35.57;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
23;232209;204615;KIT 01 BASE/02 TRAVESSA 770 X 30 X 570 MDF BRA (E);UN;610100;48.71;48.71;48.71;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
24;232209;200138;MICROONDAS 600 X 420 X 450 MDF BRA (E);UN;610100;61.34;61.34;61.34;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
25;232209;202550;FUNDO 400 X 580 X 4,5 MDF BRA (E);UN;610100;10.63;10.63;10.63;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
26;232209;204839;FUNDO 640 X 1080 X 5 MDF BRA (E);UN;610100;29.46;29.46;29.46;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
27;232209;202530;FUNDO 640 X 780 X 4,5 MDF BRA (E);UN;610100;38.98;38.98;19.49;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
28;232209;PFUN.10196;FUNDO SEM LAM 310 X 744 X 05 BRA;UN;610100;16.24;16.24;16.24;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
29;232209;PFUN.6904;FUNDO SEM LAM 640 X 1062 X 05 BRA;UN;610100;31.36;31.36;31.36;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
30;232209;PFUN.25272;FUNDO SEM LAM 640 X 1072 X 05 BRA;UN;610100;31.65;31.65;31.65;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
31;232209;PFUN.4976;FUNDO SEM LAM 640 X 447 X 05 BRA;UN;610100;15.26;15.26;15.26;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
32;232209;PFUN.41011;FUNDO SEM LAM 760 X 744 X 05 BRA;UN;610100;26.69;26.69;26.69;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
33;232209;PFUN.10071;FUNDO SEM LAM 760 X 780 X 05 BRA;UN;610100;27.80;27.80;27.80;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
34;232209;203961;PRAT SUP S/FURO 1070 X 280 X 15 MDF BRA (E);UN;610100;25.17;25.17;25.17;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
35;232209;203958;PRAT SUP S/FURO 770 X 280 X 15 MDF BRA (E);UN;610100;37.78;37.78;18.89;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
36;232209;F1801.22320;FRENTE GAV 18 200 X 470 X 18 BRA;UN;610100;19.17;19.17;19.17;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
37;232209;F1887.0537;PORTA DIR MONTANA 18 650 X 536 X 18 BRA;UN;610100;40.43;40.43;40.43;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
38;232209;F1887.0538;PORTA DIR MONTANA 18 770 X 377 X 18 BRA;UN;610100;35.42;35.42;35.42;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
39;232209;F1888.0445;PORTA ESQ MONTANA 18 650 X 536 X 18 BRA;UN;610100;40.43;40.43;40.43;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
40;232209;F1888.0446;PORTA ESQ MONTANA 18 770 X 377 X 18 BRA;UN;610100;35.42;35.42;35.42;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
41;232209;F1887.0539;PORTA DIR MONTANA 18 655 X 395 X 18 BDT;UN;610100;69.91;69.91;69.91;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
42;232209;F1887.0540;PORTA DIR MONTANA 18 655 X 545 X 18 BDT;UN;610100;90.93;90.93;90.93;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
43;232209;F1887.0541;PORTA DIR MONTANA 18 325 X 377 X 18 BRA;UN;610100;20.18;20.18;20.18;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
44;232209;F1887.0542;PORTA DIR MONTANA 18 655 X 462 X 18 BDT;UN;610100;79.35;79.35;79.35;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
45;232209;F1887.0543;PORTA DIR MONTANA 18 655 X 541 X 18 BRA;UN;610100;40.96;40.96;40.96;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
46;232209;F1888.0447;PORTA ESQ MONTANA 18 325 X 377 X 18 BRA;UN;610100;20.18;20.18;20.18;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
47;232209;F1888.0448;PORTA ESQ MONTANA 18 655 X 541 X 18 BRA;UN;610100;40.96;40.96;40.96;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
48;232209;F1888.0449;PORTA ESQ MONTANA 18 655 X 395 X 18 BDT;UN;610100;69.91;69.91;69.91;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
49;232209;F1888.0450;PORTA ESQ MONTANA 18 655 X 545 X 18 BDT;UN;610100;90.93;90.93;90.93;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
50;232209;A1521.0913;PRAT 15 S/FURO 1052 X 280 X 15 BRA;UN;610100;32.62;32.62;32.62;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
51;232209;A1521.0741;PRAT 15 S/FURO 1062 X 280 X 15 BRA;UN;610100;32.88;32.88;32.88;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
52;232209;A1521.1133;PRAT 15 S/FURO 437 X 280 X 15 BRA;UN;610100;17.14;17.14;17.14;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
53;232209;A1531.0194;PRAT 15 S/FURO 734 X 450 X 15 BRA;UN;610100;28.98;28.98;28.98;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
54;232209;PI1806.6504;REGUA 18 1C 1092 X 350 X 18 BRA;UN;610100;43.70;43.70;43.70;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
55;232209;PI1806.3230;REGUA 18 1C 2100 X 350 X 18 BRA;UN;610100;77.18;77.18;77.18;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
56;232209;PI1806.3230;REGUA 18 1C 2100 X 350 X 18 BRA;UN;610100;77.18;77.18;77.18;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
57;232209;PI1806.3230;REGUA 18 1C 2100 X 350 X 18 BRA;UN;610100;77.18;77.18;77.18;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
58;232209;PI1805.0430;REGUA 18 1C 660 X 300 X 18 BRA;UN;610100;26.81;26.81;26.81;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
59;232209;PI1806.2534;REGUA 18 1C 660 X 350 X 18 BRA;UN;610100;29.35;29.35;29.35;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
60;232209;PI1806.2135;REGUA 18 1C 678 X 350 X 18 BRA;UN;610100;29.94;29.94;29.94;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
61;232209;PI1806.12229;REGUA 18 1C 743 X 350 X 18 BRA;UN;610100;32.11;32.11;32.11;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
62;232209;PI1806.12229;REGUA 18 1C 743 X 350 X 18 BRA;UN;610100;32.11;32.11;32.11;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
63;232209;PI1809.0510;REGUA 18 1C 780 X 500 X 18 BRA;UN;610100;39.06;39.06;39.06;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
64;232209;PI1809.0510;REGUA 18 1C 780 X 500 X 18 BRA;UN;610100;39.06;39.06;39.06;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
65;232209;PI1803.0748;REGUA 18 1C 782 X 200 X 18 BRA;UN;610100;24.37;24.37;24.37;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
66;232209;PI1837.6635;REGUA 18 4L 230 X 250 X 18 BRA;UN;610100;19.15;19.15;19.15;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
67;232209;PI1837.6635;REGUA 18 4L 230 X 250 X 18 BRA;UN;610100;19.15;19.15;19.15;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
68;232209;PI1839.7673;REGUA 18 4L 2385 X 350 X 18 BRA;UN;610100;95.72;95.72;95.72;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
69;232209;PI1839.9420;REGUA 18 4L 764 X 350 X 18 BRA;UN;610100;37.05;37.05;37.05;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
70;232209;V1802.0779;VISTA 2700 X 60 X 18 BDT;UN;610100;95.16;95.16;47.58;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
71;232209;V1802.0773;VISTA 2700 X 60 X 18 BRA;UN;610100;43.54;43.54;21.77;2.00;0.00;2.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
72;232209;V1814.0143;VISTA 2 LADOS LAM 2700 X 100 X 18 BDT;UN;610100;77.69;77.69;77.69;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
73;232209;V1814.0136;VISTA 2 LADOS LAM 2700 X 100 X 18 BRA;UN;610100;36.89;36.89;36.89;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
74;232209;V1812.0170;VISTA 2 LADOS LAM 2700 X 60 X 18 BRA;UN;610100;29.08;29.08;29.08;1.00;0.00;1.00;24/02/2023;17/03/2023;125LUDMILACSCOZINH;https://consultasweb.promob.com/orderitems?orderid=232209;7040;MY BOX BELO HORIZONTE;L;V;6078.89;17/03/2023;24/02/2023;1666;125LUDMILACSCOZINH;232209
