,urls,referenciapedido,pedidooc,cliente,lote,loja,status,tipo,total,dataentrega,datas
193,https://consultasweb.promob.com/orderitems?orderid=235865,235865,16COZFLAVIA,1670,0,MYBOX SOROCABA,B,V,3647.72,,09/03/2023
194,https://consultasweb.promob.com/orderitems?orderid=235921,235921,119VITORLAVANDERIA,1670,0,MYBOX SOROCABA,B,V,1272.86,,09/03/2023
195,https://consultasweb.promob.com/orderitems?orderid=235923,235923,119VITORSOLTEIRO,1670,0,MYBOX SOROCABA,B,V,2327.59,,09/03/2023
196,https://consultasweb.promob.com/orderitems?orderid=235926,235926,119VITORWCCASAL,1670,0,MYBOX SOROCABA,B,V,713.23,,09/03/2023
197,https://consultasweb.promob.com/orderitems?orderid=235927,235927,119VITORHOME,1670,0,MYBOX SOROCABA,B,V,3115.98,,09/03/2023
198,https://consultasweb.promob.com/orderitems?orderid=235928,235928,119VITORWCSOCIAL,1670,0,MYBOX SOROCABA,B,V,232.51,,09/03/2023
199,https://consultasweb.promob.com/orderitems?orderid=235929,235929,119VITORCOZINHA,1670,0,MYBOX SOROCABA,B,V,2866.98,,09/03/2023
200,https://consultasweb.promob.com/orderitems?orderid=235930,235930,119VITORCANTOALEMAO,1670,0,MYBOX SOROCABA,B,V,832.01,,09/03/2023
201,https://consultasweb.promob.com/orderitems?orderid=235931,235931,119VITORSACADA,1670,0,MYBOX SOROCABA,B,V,705.25,,09/03/2023
202,https://consultasweb.promob.com/orderitems?orderid=235933,235933,119VITORQUARTOCASAL,1670,0,MYBOX SOROCABA,B,V,7716.01,,09/03/2023
203,https://consultasweb.promob.com/orderitems?orderid=235538,235538,116COZINHATHAIS,1670,7082,MYBOX SOROCABA,L,A,90.98,,06/03/2023
204,https://consultasweb.promob.com/orderitems?orderid=234251,234251,121 ESCRITORIO JESSICA,1668,7074,MYBOX SORRISO,L,V,7546.19,,28/02/2023
205,https://consultasweb.promob.com/orderitems?orderid=234731,234731,123 CHURRASQUEIRA RODOLFO,1668,7074,MYBOX SORRISO,L,V,1560.71,,03/03/2023
206,https://consultasweb.promob.com/orderitems?orderid=234791,234791,123 CRISTALEIRA RODOLFO,1668,7074,MYBOX SORRISO,L,V,4277.89,,03/03/2023
207,https://consultasweb.promob.com/orderitems?orderid=234811,234811,123 CRISTALEIRA RODOLFO,1668,0,MYBOX SORRISO,B,V,4278.15,,27/02/2023
208,https://consultasweb.promob.com/orderitems?orderid=235076,235076,ASSISTENCIA CRISTIANE,1668,7082,MYBOX SORRISO,L,V,212.67,,08/03/2023
209,https://consultasweb.promob.com/orderitems?orderid=236069,236069,125 SUELEN COZINHA,1668,0,MYBOX SORRISO,A,V,5774.21,,11/03/2023
210,https://consultasweb.promob.com/orderitems?orderid=236076,236076,126 ESCRITORIO TIAGO,1668,0,MYBOX SORRISO,B,V,1273.43,,11/03/2023
211,https://consultasweb.promob.com/orderitems?orderid=236077,236077,126 WC CASAL TIAGO,1668,0,MYBOX SORRISO,A,V,571.54,,11/03/2023
212,https://consultasweb.promob.com/orderitems?orderid=236081,236081,126 WC SOCIAL TIAGO,1668,0,MYBOX SORRISO,B,V,178.88,,11/03/2023
213,https://consultasweb.promob.com/orderitems?orderid=236082,236082,126 CLOSET TIAGO,1668,0,MYBOX SORRISO,A,V,2154.67,,11/03/2023
214,https://consultasweb.promob.com/orderitems?orderid=236083,236083,126 SUITE CAS TIAGO,1668,0,MYBOX SORRISO,A,V,6787.13,,11/03/2023
215,https://consultasweb.promob.com/orderitems?orderid=236084,236084,126 COZINHA TIAGO,1668,0,MYBOX SORRISO,A,V,4587.35,,11/03/2023
216,https://consultasweb.promob.com/orderitems?orderid=236085,236085,126 COZINHA TIAGO,1668,0,MYBOX SORRISO,A,V,2335.84,,11/03/2023
217,https://consultasweb.promob.com/orderitems?orderid=236091,236091,126 SALA TIAGO,1668,0,MYBOX SORRISO,A,V,4727.61,,11/03/2023
218,https://consultasweb.promob.com/orderitems?orderid=234831,234831,JOYCEBELICHE,1863,7056,MYBOX TRES LAGOAS,T,A,211.29,,27/02/2023
219,https://consultasweb.promob.com/orderitems?orderid=235648,235648,75MARLENEPORTAS,1863,0,MYBOX TRES LAGOAS,B,V,459.56,,07/03/2023
220,https://consultasweb.promob.com/orderitems?orderid=235680,235680,75PORTASMARLENE,1863,0,MYBOX TRES LAGOAS,B,V,314.58,,07/03/2023
221,https://consultasweb.promob.com/orderitems?orderid=234922,234922,DORMITORIOLAYANE,1863,7056,MYBOX TRES LAGOAS,T,A,318.76,,28/02/2023
222,https://consultasweb.promob.com/orderitems?orderid=235145,235145,67LAVANDERIAVANESSA,1863,7056,MYBOX TRES LAGOAS,T,A,12.03,,01/03/2023
223,https://consultasweb.promob.com/orderitems?orderid=235428,235428,009THASSIOHOME,2127,7074,MYBOX UBA,L,V,784.03,,06/03/2023
224,https://consultasweb.promob.com/orderitems?orderid=235429,235429,009THASSIOESCRITORIO,2127,7074,MYBOX UBA,L,V,2143.47,,06/03/2023
225,https://consultasweb.promob.com/orderitems?orderid=236059,236059,05MARCELLASALATV,1920,0,MYBOX UBERLANDIA,A,V,3426.54,,10/03/2023
226,https://consultasweb.promob.com/orderitems?orderid=236044,236044,05MARCELLAAREAGOURMET,1920,0,MYBOX UBERLANDIA,A,V,8901.01,,10/03/2023
227,https://consultasweb.promob.com/orderitems?orderid=236048,236048,05MARCELLAESCRITORIO,1920,0,MYBOX UBERLANDIA,A,V,2673.43,,10/03/2023
228,https://consultasweb.promob.com/orderitems?orderid=236049,236049,05MARCELLAQUARTOHELENA,1920,0,MYBOX UBERLANDIA,A,V,5409.54,,10/03/2023
229,https://consultasweb.promob.com/orderitems?orderid=236050,236050,05MARCELLADORMCASAL,1920,0,MYBOX UBERLANDIA,A,V,7255.45,,10/03/2023
230,https://consultasweb.promob.com/orderitems?orderid=236051,236051,05MARCELLAROUPEIRO,1920,0,MYBOX UBERLANDIA,A,V,1503.29,,10/03/2023
231,https://consultasweb.promob.com/orderitems?orderid=236038,236038,ARIANECORDEIROLAVANDERIA,1920,0,MYBOX UBERLANDIA,A,V,1851.27,,10/03/2023
232,https://consultasweb.promob.com/orderitems?orderid=235641,235641,32REINALDOHOME,2011,0,MYBOX VALINHO,L,V,1655.92,,08/03/2023
233,https://consultasweb.promob.com/orderitems?orderid=235650,235650,19CRISTIANEPORTA,2011,7082,MYBOX VALINHO,L,V,33.29,,09/03/2023
234,https://consultasweb.promob.com/orderitems?orderid=235651,235651,32REINALDOCASAL,2011,0,MYBOX VALINHO,L,V,4639.29,,08/03/2023
235,https://consultasweb.promob.com/orderitems?orderid=235652,235652,32REINALDOSOLTEIRO,2011,0,MYBOX VALINHO,L,V,5296.72,,08/03/2023
236,https://consultasweb.promob.com/orderitems?orderid=235657,235657,32REINALDOCOZINHA,2011,0,MYBOX VALINHO,L,V,5681.76,,08/03/2023
237,https://consultasweb.promob.com/orderitems?orderid=235658,235658,32REINALDOBHSOCIAL,2011,0,MYBOX VALINHO,L,V,352.65,,08/03/2023
238,https://consultasweb.promob.com/orderitems?orderid=234915,234915,25COMPLEMENTOSONIA,2011,7074,MYBOX VALINHO,L,V,211.11,,01/03/2023
239,https://consultasweb.promob.com/orderitems?orderid=234898,234898,19COZINHACRISTIANE,2011,7056,MYBOX VALINHO,T,A,41.38,,28/02/2023
240,https://consultasweb.promob.com/orderitems?orderid=234453,234453,39CRISTALEIRAFERNANDA,2011,7040,MYBOX VALINHO,L,V,617.65,,27/02/2023
241,https://consultasweb.promob.com/orderitems?orderid=235401,235401,27 MATEUS RECEPCAO 2,1987,7074,MYBOX VILA VELHA,L,V,189.59,,07/03/2023
242,https://consultasweb.promob.com/orderitems?orderid=234766,234766,121MARCELOBANCASAL,1986,0,MYBOX VITORIA,B,V,1245.67,,27/02/2023
243,https://consultasweb.promob.com/orderitems?orderid=234767,234767,121MARCELOBANSUITE,1986,7074,MYBOX VITORIA,L,V,1204.02,,06/03/2023
244,https://consultasweb.promob.com/orderitems?orderid=234777,234777,121MARCELOA.SERVICO,1986,7074,MYBOX VITORIA,L,V,4932.80,,06/03/2023
245,https://consultasweb.promob.com/orderitems?orderid=234860,234860,121MARCELOA.CHURRASQUEIRA,1986,7074,MYBOX VITORIA,L,V,4360.41,,06/03/2023
246,https://consultasweb.promob.com/orderitems?orderid=234864,234864,121MARCELOCOZINHA,1986,7074,MYBOX VITORIA,L,V,13077.69,,06/03/2023
247,https://consultasweb.promob.com/orderitems?orderid=234867,234867,121MARCELOQUARTO2,1986,7074,MYBOX VITORIA,L,V,7483.60,,06/03/2023
248,https://consultasweb.promob.com/orderitems?orderid=234870,234870,121MARCELOQUARTO1,1986,7074,MYBOX VITORIA,L,V,6305.57,,06/03/2023
249,https://consultasweb.promob.com/orderitems?orderid=234871,234871,121MARCELOSUITE,1986,0,MYBOX VITORIA,B,V,9700.08,,27/02/2023
250,https://consultasweb.promob.com/orderitems?orderid=234873,234873,120SHEILACOZINHA,1986,7074,MYBOX VITORIA,L,V,4523.92,,06/03/2023
251,https://consultasweb.promob.com/orderitems?orderid=234935,234935,121MARCELOREENVIO SUITE,1986,7074,MYBOX VITORIA,L,V,9700.08,,06/03/2023
252,https://consultasweb.promob.com/orderitems?orderid=234939,234939,121REENVIO MARCELO QUARTO 1,1986,0,MYBOX VITORIA,B,V,6305.57,,28/02/2023
253,https://consultasweb.promob.com/orderitems?orderid=234959,234959,121REENVIO MARCELO BANHEIRO SOCIAL,1986,7074,MYBOX VITORIA,L,V,1245.67,,06/03/2023
